5,284,291,245,187,141,202,244,200,226,243,371
5,258,258,196,249,279,173,227,184,211,222,401
5,283,275,207,236,280,165,225,191,224,264,427
5,277,270,244,256,188,171,213,190,196,253,374
5,279,271,247,258,190,173,215,190,198,255,375
5,297,259,274,287,240,255,296,242,290,296,380
5,301,268,245,244,166,241,278,224,257,269,425
6,278,312,285,223,132,199,269,229,327,270,360
6,266,320,283,209,149,184,260,228,329,268,318
6,278,318,295,244,206,246,275,226,329,279,258
6,280,314,290,248,162,229,283,225,326,282,323
6,277,315,285,221,156,203,279,230,328,274,351
6,267,318,278,224,177,232,292,246,327,252,327
6,263,315,274,223,124,222,281,235,326,255,334
6,266,316,267,208,159,215,283,244,326,259,320
6,267,317,277,205,160,221,277,229,327,250,346
6,262,325,283,223,138,214,278,235,326,253,304
6,260,320,290,212,147,200,280,224,327,246,310
5,280,314,261,224,190,257,273,208,226,257,365
5,287,314,288,254,189,255,284,225,257,290,385
5,299,310,288,249,183,260,282,226,257,293,415
5,298,323,291,244,170,261,282,223,262,300,417
4,302,319,287,254,199,281,292,229,277,290,389
4,292,253,225,238,169,255,279,233,271,230,370
4,289,298,266,249,182,262,291,229,279,257,369
4,290,311,278,259,193,272,298,234,251,263,394
4,298,320,281,260,190,272,297,230,241,258,387
